project_id,task_id,task_type,planned_duration_days,actual_duration_days,violation,delay_cause,contractor_past_delay_rate,is_monsoon_period,grace_period_days,material_supply_delay,preceding_task_delayed,task_sequence_index,penalty_per_day_inr,delay_days,penalty_amount_inr
PROJ_REAL_3.0,PROJ_REAL_3.0_8,labor_and_equipment.3,60,64.0,0,Labor and Equipment.3,0.2672764267442171,0,1,0,0,8,5000,4.0,0.0
PROJ_REAL_4.0,PROJ_REAL_4.0_8,labor_and_equipment.3,60,76.0,1,Labor and Equipment.3,0.8852640709924393,0,0,0,1,8,10000,16.0,160000.0
PROJ_REAL_5.0,PROJ_REAL_5.0_8,labor_and_equipment.3,60,64.0,0,Labor and Equipment.3,0.31881146131011,0,0,0,0,8,10000,4.0,0.0
PROJ_REAL_6.0,PROJ_REAL_6.0_8,labor_and_equipment.3,60,64.0,0,Labor and Equipment.3,0.0,0,1,0,0,8,25000,4.0,0.0
PROJ_REAL_7.0,PROJ_REAL_7.0_8,labor_and_equipment.3,60,64.0,0,Labor and Equipment.3,0.24861090168415392,0,5,0,0,8,20000,4.0,0.0
PROJ_REAL_8.0,PROJ_REAL_8.0_8,labor_and_equipment.3,60,64.0,0,Labor and Equipment.3,0.270451937084841,0,1,0,0,8,20000,4.0,0.0
PROJ_REAL_9.0,PROJ_REAL_9.0_8,labor_and_equipment.3,60,64.0,0,Labor and Equipment.3,0.014065862754150171,0,0,0,0,8,25000,4.0,0.0
PROJ_REAL_10.0,PROJ_REAL_10.0_8,labor_and_equipment.3,60,64.0,0,Labor and Equipment.3,0.09426137744532781,0,0,0,1,8,20000,4.0,0.0
PROJ_REAL_11.0,PROJ_REAL_11.0_8,labor_and_equipment.3,60,80.0,1,Labor and Equipment.3,1.0,0,1,0,0,8,25000,20.0,500000.0
PROJ_REAL_12.0,PROJ_REAL_12.0_8,labor_and_equipment.3,60,72.0,1,Labor and Equipment.3,0.5552699679997274,0,7,0,0,8,10000,12.0,120000.0
PROJ_REAL_13.0,PROJ_REAL_13.0_8,labor_and_equipment.3,60,68.0,0,Labor and Equipment.3,0.5296899593576817,0,4,0,1,8,5000,8.0,0.0
PROJ_REAL_14.0,PROJ_REAL_14.0_8,labor_and_equipment.3,60,76.0,1,Labor and Equipment.3,0.9448393237982218,0,1,0,0,8,10000,16.0,160000.0
PROJ_REAL_15.0,PROJ_REAL_15.0_8,labor_and_equipment.3,60,80.0,1,Labor and Equipment.3,0.8699696191344011,0,1,0,0,8,10000,20.0,200000.0
PROJ_REAL_16.0,PROJ_REAL_16.0_8,labor_and_equipment.3,60,68.0,0,Labor and Equipment.3,0.5260397397032377,0,6,0,0,8,15000,8.0,0.0
PROJ_REAL_17.0,PROJ_REAL_17.0_8,labor_and_equipment.3,60,80.0,1,Labor and Equipment.3,1.0,0,2,0,0,8,5000,20.0,100000.0
PROJ_REAL_18.0,PROJ_REAL_18.0_8,labor_and_equipment.3,60,80.0,1,Labor and Equipment.3,1.0,0,6,0,1,8,5000,20.0,100000.0
PROJ_REAL_19.0,PROJ_REAL_19.0_8,labor_and_equipment.3,60,72.0,1,Labor and Equipment.3,0.41373318248932645,0,4,0,1,8,15000,12.0,180000.0
PROJ_REAL_20.0,PROJ_REAL_20.0_8,labor_and_equipment.3,60,72.0,1,Labor and Equipment.3,0.5691159682944051,0,6,0,0,8,25000,12.0,300000.0
PROJ_REAL_21.0,PROJ_REAL_21.0_8,labor_and_equipment.3,60,76.0,1,Labor and Equipment.3,0.7858748103368085,0,6,0,0,8,10000,16.0,160000.0
PROJ_REAL_22.0,PROJ_REAL_22.0_8,labor_and_equipment.3,60,76.0,1,Labor and Equipment.3,0.7780928267855124,0,0,0,0,8,15000,16.0,240000.0
PROJ_REAL_23.0,PROJ_REAL_23.0_8,labor_and_equipment.3,60,76.0,1,Labor and Equipment.3,0.8393669823607931,0,4,0,0,8,20000,16.0,320000.0
PROJ_REAL_24.0,PROJ_REAL_24.0_8,labor_and_equipment.3,60,76.0,1,Labor and Equipment.3,0.7373514379267633,0,2,0,0,8,10000,16.0,160000.0
PROJ_REAL_25.0,PROJ_REAL_25.0_8,labor_and_equipment.3,60,72.0,1,Labor and Equipment.3,0.529269532450231,0,1,0,0,8,20000,12.0,240000.0
PROJ_REAL_26.0,PROJ_REAL_26.0_8,labor_and_equipment.3,60,80.0,1,Labor and Equipment.3,1.0,0,7,0,0,8,20000,20.0,400000.0
PROJ_REAL_27.0,PROJ_REAL_27.0_8,labor_and_equipment.3,60,76.0,1,Labor and Equipment.3,0.8241617293153342,0,6,0,0,8,10000,16.0,160000.0
PROJ_REAL_28.0,PROJ_REAL_28.0_8,labor_and_equipment.3,60,72.0,1,Labor and Equipment.3,0.5176568400150423,0,5,0,0,8,15000,12.0,180000.0
PROJ_REAL_29.0,PROJ_REAL_29.0_8,labor_and_equipment.3,60,68.0,0,Labor and Equipment.3,0.28596638496378035,0,7,0,0,8,10000,8.0,0.0
PROJ_REAL_30.0,PROJ_REAL_30.0_8,labor_and_equipment.3,60,64.0,0,Labor and Equipment.3,0.053034657259637075,0,1,0,0,8,10000,4.0,0.0
PROJ_REAL_31.0,PROJ_REAL_31.0_8,labor_and_equipment.3,60,72.0,1,Labor and Equipment.3,0.428353320706362,0,5,0,0,8,15000,12.0,180000.0
PROJ_REAL_32.0,PROJ_REAL_32.0_8,labor_and_equipment.3,60,68.0,0,Labor and Equipment.3,0.3946697357250705,0,5,0,0,8,5000,8.0,0.0
PROJ_REAL_33.0,PROJ_REAL_33.0_8,labor_and_equipment.3,60,68.0,0,Labor and Equipment.3,0.4813389955708326,0,7,0,0,8,20000,8.0,0.0
PROJ_REAL_34.0,PROJ_REAL_34.0_8,labor_and_equipment.3,60,64.0,0,Labor and Equipment.3,0.022800260744616385,0,1,0,0,8,10000,4.0,0.0
PROJ_REAL_35.0,PROJ_REAL_35.0_8,labor_and_equipment.3,60,68.0,0,Labor and Equipment.3,0.5820045697015849,0,7,0,1,8,15000,8.0,0.0
PROJ_REAL_36.0,PROJ_REAL_36.0_8,labor_and_equipment.3,60,72.0,1,Labor and Equipment.3,0.6315400412045646,0,2,0,0,8,25000,12.0,300000.0
PROJ_REAL_37.0,PROJ_REAL_37.0_8,labor_and_equipment.3,60,76.0,1,Labor and Equipment.3,0.6568636414945436,0,0,0,0,8,15000,16.0,240000.0
PROJ_REAL_38.0,PROJ_REAL_38.0_8,labor_and_equipment.3,60,80.0,1,Labor and Equipment.3,1.0,0,7,0,0,8,10000,20.0,200000.0
PROJ_REAL_39.0,PROJ_REAL_39.0_8,labor_and_equipment.3,60,68.0,0,Labor and Equipment.3,0.3618344049990013,0,4,0,0,8,10000,8.0,0.0
PROJ_REAL_40.0,PROJ_REAL_40.0_8,labor_and_equipment.3,60,76.0,1,Labor and Equipment.3,0.7582436388658209,0,6,0,0,8,20000,16.0,320000.0
PROJ_REAL_41.0,PROJ_REAL_41.0_8,labor_and_equipment.3,60,76.0,1,Labor and Equipment.3,0.8420360747518857,0,7,0,0,8,5000,16.0,80000.0
PROJ_REAL_42.0,PROJ_REAL_42.0_8,labor_and_equipment.3,60,76.0,1,Labor and Equipment.3,0.9097774458534807,0,7,0,0,8,5000,16.0,80000.0
PROJ_REAL_43.0,PROJ_REAL_43.0_8,labor_and_equipment.3,60,76.0,1,Labor and Equipment.3,0.8281316663265349,0,4,0,0,8,20000,16.0,320000.0
PROJ_REAL_44.0,PROJ_REAL_44.0_8,labor_and_equipment.3,60,76.0,1,Labor and Equipment.3,0.9409868368183884,0,6,0,0,8,25000,16.0,400000.0
PROJ_REAL_45.0,PROJ_REAL_45.0_8,labor_and_equipment.3,60,76.0,1,Labor and Equipment.3,0.7421714499392885,0,0,0,1,8,20000,16.0,320000.0
PROJ_REAL_46.0,PROJ_REAL_46.0_8,labor_and_equipment.3,60,76.0,1,Labor and Equipment.3,0.731588329433379,0,7,0,1,8,15000,16.0,240000.0
PROJ_REAL_47.0,PROJ_REAL_47.0_8,labor_and_equipment.3,60,80.0,1,Labor and Equipment.3,0.9755573137785365,0,7,0,1,8,5000,20.0,100000.0
PROJ_REAL_48.0,PROJ_REAL_48.0_8,labor_and_equipment.3,60,76.0,1,Labor and Equipment.3,0.8890594082699528,0,7,0,0,8,15000,16.0,240000.0
PROJ_REAL_49.0,PROJ_REAL_49.0_8,labor_and_equipment.3,60,80.0,1,Labor and Equipment.3,0.8469525749759299,0,0,0,1,8,20000,20.0,400000.0
PROJ_REAL_50.0,PROJ_REAL_50.0_8,labor_and_equipment.3,60,76.0,1,Labor and Equipment.3,0.8657418851604437,0,5,0,1,8,15000,16.0,240000.0
PROJ_REAL_51.0,PROJ_REAL_51.0_8,labor_and_equipment.3,60,76.0,1,Labor and Equipment.3,0.7119110643838089,0,6,0,1,8,15000,16.0,240000.0
PROJ_REAL_52.0,PROJ_REAL_52.0_8,labor_and_equipment.3,60,76.0,1,Labor and Equipment.3,0.887691732214098,0,5,0,1,8,15000,16.0,240000.0
PROJ_REAL_53.0,PROJ_REAL_53.0_8,labor_and_equipment.3,60,76.0,1,Labor and Equipment.3,0.8778199290268669,0,4,0,0,8,20000,16.0,320000.0
PROJ_REAL_54.0,PROJ_REAL_54.0_8,labor_and_equipment.3,60,76.0,1,Labor and Equipment.3,0.9865066644980512,0,2,0,1,8,10000,16.0,160000.0
PROJ_REAL_55.0,PROJ_REAL_55.0_8,labor_and_equipment.3,60,76.0,1,Labor and Equipment.3,0.7556472533876676,0,5,0,0,8,10000,16.0,160000.0
PROJ_REAL_56.0,PROJ_REAL_56.0_8,labor_and_equipment.3,60,68.0,0,Labor and Equipment.3,0.2689826361615638,0,1,0,0,8,20000,8.0,0.0
PROJ_REAL_57.0,PROJ_REAL_57.0_8,labor_and_equipment.3,60,80.0,1,Labor and Equipment.3,0.8740902018901443,0,3,0,0,8,15000,20.0,300000.0
PROJ_REAL_58.0,PROJ_REAL_58.0_8,labor_and_equipment.3,60,80.0,1,Labor and Equipment.3,1.0,0,4,0,0,8,25000,20.0,500000.0
PROJ_REAL_59.0,PROJ_REAL_59.0_8,labor_and_equipment.3,60,80.0,1,Labor and Equipment.3,0.9786140225873401,0,3,0,0,8,10000,20.0,200000.0
PROJ_REAL_60.0,PROJ_REAL_60.0_8,labor_and_equipment.3,60,76.0,1,Labor and Equipment.3,0.8855650019942467,0,6,0,1,8,20000,16.0,320000.0
PROJ_REAL_61.0,PROJ_REAL_61.0_8,labor_and_equipment.3,60,76.0,1,Labor and Equipment.3,0.8066722981639872,0,2,0,0,8,5000,16.0,80000.0
PROJ_REAL_62.0,PROJ_REAL_62.0_8,labor_and_equipment.3,60,76.0,1,Labor and Equipment.3,0.9209126315644808,0,2,0,0,8,20000,16.0,320000.0
PROJ_REAL_63.0,PROJ_REAL_63.0_8,labor_and_equipment.3,60,80.0,1,Labor and Equipment.3,0.8622327480378935,0,5,0,0,8,20000,20.0,400000.0
PROJ_REAL_64.0,PROJ_REAL_64.0_8,labor_and_equipment.3,60,72.0,1,Labor and Equipment.3,0.7295283396747818,0,6,0,0,8,5000,12.0,60000.0
PROJ_REAL_65.0,PROJ_REAL_65.0_8,labor_and_equipment.3,60,76.0,1,Labor and Equipment.3,1.0,0,5,0,1,8,25000,16.0,400000.0
PROJ_REAL_66.0,PROJ_REAL_66.0_8,labor_and_equipment.3,60,80.0,1,Labor and Equipment.3,0.9528408974264962,0,3,0,0,8,20000,20.0,400000.0
PROJ_REAL_67.0,PROJ_REAL_67.0_8,labor_and_equipment.3,60,80.0,1,Labor and Equipment.3,0.9547156342723472,0,4,0,0,8,20000,20.0,400000.0
PROJ_REAL_68.0,PROJ_REAL_68.0_8,labor_and_equipment.3,60,76.0,1,Labor and Equipment.3,0.7498876709358717,0,6,0,1,8,5000,16.0,80000.0
PROJ_REAL_69.0,PROJ_REAL_69.0_8,labor_and_equipment.3,60,68.0,0,Labor and Equipment.3,0.4272475221785556,0,1,0,0,8,25000,8.0,0.0
PROJ_REAL_70.0,PROJ_REAL_70.0_8,labor_and_equipment.3,60,76.0,1,Labor and Equipment.3,0.7821017228188422,0,1,0,0,8,5000,16.0,80000.0
PROJ_REAL_71.0,PROJ_REAL_71.0_8,labor_and_equipment.3,60,76.0,1,Labor and Equipment.3,0.7325097731840948,0,6,0,1,8,20000,16.0,320000.0
PROJ_REAL_72.0,PROJ_REAL_72.0_8,labor_and_equipment.3,60,68.0,0,Labor and Equipment.3,0.38249411081698076,0,3,0,0,8,25000,8.0,0.0
PROJ_REAL_73.0,PROJ_REAL_73.0_8,labor_and_equipment.3,60,80.0,1,Labor and Equipment.3,1.0,0,2,0,0,8,10000,20.0,200000.0
PROJ_REAL_74.0,PROJ_REAL_74.0_8,labor_and_equipment.3,60,76.0,1,Labor and Equipment.3,0.7966754602319596,0,2,0,0,8,20000,16.0,320000.0
PROJ_REAL_75.0,PROJ_REAL_75.0_8,labor_and_equipment.3,60,76.0,1,Labor and Equipment.3,0.9341220558582589,0,6,0,0,8,20000,16.0,320000.0
PROJ_REAL_76.0,PROJ_REAL_76.0_8,labor_and_equipment.3,60,64.0,0,Labor and Equipment.3,0.21586286029502344,0,1,0,0,8,15000,4.0,0.0
PROJ_REAL_77.0,PROJ_REAL_77.0_8,labor_and_equipment.3,60,76.0,1,Labor and Equipment.3,0.9423370544646013,0,2,0,0,8,5000,16.0,80000.0
PROJ_REAL_78.0,PROJ_REAL_78.0_8,labor_and_equipment.3,60,76.0,1,Labor and Equipment.3,0.8899342780570385,0,0,0,0,8,5000,16.0,80000.0
PROJ_REAL_79.0,PROJ_REAL_79.0_8,labor_and_equipment.3,60,64.0,0,Labor and Equipment.3,0.22646783412816,0,6,0,0,8,10000,4.0,0.0
PROJ_REAL_80.0,PROJ_REAL_80.0_8,labor_and_equipment.3,60,80.0,1,Labor and Equipment.3,0.943598888824307,0,3,0,0,8,25000,20.0,500000.0
PROJ_REAL_81.0,PROJ_REAL_81.0_8,labor_and_equipment.3,60,80.0,1,Labor and Equipment.3,0.9376445873949419,0,3,0,1,8,10000,20.0,200000.0
PROJ_REAL_82.0,PROJ_REAL_82.0_8,labor_and_equipment.3,60,72.0,1,Labor and Equipment.3,0.5113883446583001,0,6,0,0,8,20000,12.0,240000.0
PROJ_REAL_83.0,PROJ_REAL_83.0_8,labor_and_equipment.3,60,76.0,1,Labor and Equipment.3,0.8979985909635664,0,1,0,0,8,15000,16.0,240000.0
PROJ_REAL_84.0,PROJ_REAL_84.0_8,labor_and_equipment.3,60,76.0,1,Labor and Equipment.3,0.8106225006323129,0,4,0,0,8,15000,16.0,240000.0
PROJ_REAL_85.0,PROJ_REAL_85.0_8,labor_and_equipment.3,60,64.0,0,Labor and Equipment.3,0.3632482841462077,0,5,0,1,8,10000,4.0,0.0
PROJ_REAL_86.0,PROJ_REAL_86.0_8,labor_and_equipment.3,60,76.0,1,Labor and Equipment.3,0.6631883441370903,0,7,0,1,8,15000,16.0,240000.0
PROJ_REAL_87.0,PROJ_REAL_87.0_8,labor_and_equipment.3,60,76.0,1,Labor and Equipment.3,0.9133613270658026,0,6,0,0,8,25000,16.0,400000.0
PROJ_REAL_88.0,PROJ_REAL_88.0_8,labor_and_equipment.3,60,72.0,1,Labor and Equipment.3,0.6524169991673601,0,3,0,0,8,15000,12.0,180000.0
PROJ_REAL_89.0,PROJ_REAL_89.0_8,labor_and_equipment.3,60,72.0,1,Labor and Equipment.3,0.49780329345588525,0,6,0,0,8,15000,12.0,180000.0
PROJ_REAL_90.0,PROJ_REAL_90.0_8,labor_and_equipment.3,60,76.0,1,Labor and Equipment.3,0.7644958946616921,0,0,0,1,8,5000,16.0,80000.0
PROJ_REAL_91.0,PROJ_REAL_91.0_8,labor_and_equipment.3,60,72.0,1,Labor and Equipment.3,0.6268845220097541,0,2,0,1,8,15000,12.0,180000.0
PROJ_REAL_92.0,PROJ_REAL_92.0_8,labor_and_equipment.3,60,72.0,1,Labor and Equipment.3,0.5609053253030585,0,2,0,0,8,15000,12.0,180000.0
PROJ_REAL_93.0,PROJ_REAL_93.0_8,labor_and_equipment.3,60,72.0,1,Labor and Equipment.3,0.5894658124847544,0,7,0,1,8,25000,12.0,300000.0
PROJ_REAL_94.0,PROJ_REAL_94.0_8,labor_and_equipment.3,60,80.0,1,Labor and Equipment.3,0.9945526791637305,0,3,0,0,8,10000,20.0,200000.0
PROJ_REAL_95.0,PROJ_REAL_95.0_8,labor_and_equipment.3,60,72.0,1,Labor and Equipment.3,0.5103665575113036,0,0,0,0,8,20000,12.0,240000.0
PROJ_REAL_96.0,PROJ_REAL_96.0_8,labor_and_equipment.3,60,76.0,1,Labor and Equipment.3,0.7737065998713557,0,1,0,0,8,5000,16.0,80000.0
PROJ_REAL_97.0,PROJ_REAL_97.0_8,labor_and_equipment.3,60,76.0,1,Labor and Equipment.3,0.8131538904564413,0,3,0,1,8,20000,16.0,320000.0
PROJ_REAL_98.0,PROJ_REAL_98.0_8,labor_and_equipment.3,60,72.0,1,Labor and Equipment.3,0.6237579315669075,0,7,0,1,8,5000,12.0,60000.0
PROJ_REAL_99.0,PROJ_REAL_99.0_8,labor_and_equipment.3,60,72.0,1,Labor and Equipment.3,0.8005183818048192,0,2,0,0,8,15000,12.0,180000.0
PROJ_REAL_100.0,PROJ_REAL_100.0_8,labor_and_equipment.3,60,76.0,1,Labor and Equipment.3,0.8250648786591105,0,2,0,0,8,5000,16.0,80000.0
PROJ_REAL_101.0,PROJ_REAL_101.0_8,labor_and_equipment.3,60,72.0,1,Labor and Equipment.3,0.42872245758345173,0,4,0,0,8,15000,12.0,180000.0
PROJ_REAL_102.0,PROJ_REAL_102.0_8,labor_and_equipment.3,60,76.0,1,Labor and Equipment.3,0.6623575334275033,0,0,0,0,8,10000,16.0,160000.0
PROJ_REAL_103.0,PROJ_REAL_103.0_8,labor_and_equipment.3,60,76.0,1,Labor and Equipment.3,0.7739041981868883,0,1,0,1,8,10000,16.0,160000.0
PROJ_REAL_104.0,PROJ_REAL_104.0_8,labor_and_equipment.3,60,72.0,1,Labor and Equipment.3,0.6000820090656674,0,7,0,0,8,15000,12.0,180000.0
PROJ_REAL_105.0,PROJ_REAL_105.0_8,labor_and_equipment.3,60,76.0,1,Labor and Equipment.3,0.8302112835879896,0,2,0,0,8,10000,16.0,160000.0
PROJ_REAL_106.0,PROJ_REAL_106.0_8,labor_and_equipment.3,60,72.0,1,Labor and Equipment.3,0.6302234564280532,0,7,0,0,8,15000,12.0,180000.0
PROJ_REAL_107.0,PROJ_REAL_107.0_8,labor_and_equipment.3,60,72.0,1,Labor and Equipment.3,0.5894887342770554,0,5,0,0,8,20000,12.0,240000.0
PROJ_REAL_108.0,PROJ_REAL_108.0_8,labor_and_equipment.3,60,64.0,0,Labor and Equipment.3,0.010911679344509984,0,5,0,0,8,20000,4.0,0.0
PROJ_REAL_109.0,PROJ_REAL_109.0_8,labor_and_equipment.3,60,80.0,1,Labor and Equipment.3,1.0,0,0,0,1,8,10000,20.0,200000.0
PROJ_REAL_110.0,PROJ_REAL_110.0_8,labor_and_equipment.3,60,64.0,0,Labor and Equipment.3,0.05656956242095623,0,2,0,1,8,5000,4.0,0.0
PROJ_REAL_111.0,PROJ_REAL_111.0_8,labor_and_equipment.3,60,72.0,1,Labor and Equipment.3,0.5704130335150777,0,6,0,0,8,5000,12.0,60000.0
PROJ_REAL_112.0,PROJ_REAL_112.0_8,labor_and_equipment.3,60,72.0,1,Labor and Equipment.3,0.5191015500667193,0,7,0,0,8,10000,12.0,120000.0
PROJ_REAL_113.0,PROJ_REAL_113.0_8,labor_and_equipment.3,60,76.0,1,Labor and Equipment.3,0.7485135437605126,0,1,0,0,8,25000,16.0,400000.0
PROJ_REAL_114.0,PROJ_REAL_114.0_8,labor_and_equipment.3,60,72.0,1,Labor and Equipment.3,0.35788617497025543,0,4,0,0,8,25000,12.0,300000.0
PROJ_REAL_115.0,PROJ_REAL_115.0_8,labor_and_equipment.3,60,68.0,0,Labor and Equipment.3,0.5081371235471034,0,7,0,1,8,5000,8.0,0.0
PROJ_REAL_116.0,PROJ_REAL_116.0_8,labor_and_equipment.3,60,72.0,1,Labor and Equipment.3,0.5896553440839292,0,7,0,0,8,10000,12.0,120000.0
PROJ_REAL_117.0,PROJ_REAL_117.0_8,labor_and_equipment.3,60,76.0,1,Labor and Equipment.3,0.8268847000667493,0,4,0,0,8,20000,16.0,320000.0
PROJ_REAL_118.0,PROJ_REAL_118.0_8,labor_and_equipment.3,60,72.0,1,Labor and Equipment.3,0.7030417209521966,0,2,0,0,8,20000,12.0,240000.0
PROJ_REAL_119.0,PROJ_REAL_119.0_8,labor_and_equipment.3,60,72.0,1,Labor and Equipment.3,0.6286376562966544,0,2,0,0,8,20000,12.0,240000.0
PROJ_REAL_120.0,PROJ_REAL_120.0_8,labor_and_equipment.3,60,72.0,1,Labor and Equipment.3,0.5472960106314174,0,2,0,1,8,25000,12.0,300000.0
PROJ_REAL_121.0,PROJ_REAL_121.0_8,labor_and_equipment.3,60,72.0,1,Labor and Equipment.3,0.651545035410056,0,4,0,1,8,15000,12.0,180000.0
PROJ_REAL_122.0,PROJ_REAL_122.0_8,labor_and_equipment.3,60,76.0,1,Labor and Equipment.3,0.7184066740007671,0,6,0,0,8,20000,16.0,320000.0
PROJ_REAL_123.0,PROJ_REAL_123.0_8,labor_and_equipment.3,60,72.0,1,Labor and Equipment.3,0.6484294169581474,0,3,0,1,8,10000,12.0,120000.0
PROJ_REAL_124.0,PROJ_REAL_124.0_8,labor_and_equipment.3,60,72.0,1,Labor and Equipment.3,0.5836675470560725,0,5,0,1,8,20000,12.0,240000.0
PROJ_REAL_125.0,PROJ_REAL_125.0_8,labor_and_equipment.3,60,72.0,1,Labor and Equipment.3,0.4332677626123346,0,4,0,0,8,15000,12.0,180000.0
PROJ_REAL_126.0,PROJ_REAL_126.0_8,labor_and_equipment.3,60,72.0,1,Labor and Equipment.3,0.6065924204645623,0,7,0,0,8,15000,12.0,180000.0
PROJ_REAL_127.0,PROJ_REAL_127.0_8,labor_and_equipment.3,60,76.0,1,Labor and Equipment.3,0.8521895539043804,0,5,0,0,8,5000,16.0,80000.0
PROJ_REAL_128.0,PROJ_REAL_128.0_8,labor_and_equipment.3,60,68.0,0,Labor and Equipment.3,0.38685909688375403,0,4,0,0,8,20000,8.0,0.0
PROJ_REAL_129.0,PROJ_REAL_129.0_8,labor_and_equipment.3,60,76.0,1,Labor and Equipment.3,0.8498671425083608,0,4,0,1,8,20000,16.0,320000.0
PROJ_REAL_130.0,PROJ_REAL_130.0_8,labor_and_equipment.3,60,68.0,0,Labor and Equipment.3,0.4885617926368926,0,6,0,0,8,20000,8.0,0.0
PROJ_REAL_131.0,PROJ_REAL_131.0_8,labor_and_equipment.3,60,80.0,1,Labor and Equipment.3,1.0,0,1,0,0,8,25000,20.0,500000.0
PROJ_REAL_132.0,PROJ_REAL_132.0_8,labor_and_equipment.3,60,64.0,0,Labor and Equipment.3,0.2905213367972096,0,5,0,0,8,15000,4.0,0.0
PROJ_REAL_133.0,PROJ_REAL_133.0_8,labor_and_equipment.3,60,64.0,0,Labor and Equipment.3,0.30079975911878687,0,4,0,1,8,15000,4.0,0.0
PROJ_REAL_134.0,PROJ_REAL_134.0_8,labor_and_equipment.3,60,76.0,1,Labor and Equipment.3,0.8360506922038715,0,7,0,0,8,25000,16.0,400000.0
PROJ_REAL_135.0,PROJ_REAL_135.0_8,labor_and_equipment.3,60,68.0,0,Labor and Equipment.3,0.3295968124286119,0,2,0,1,8,15000,8.0,0.0
PROJ_REAL_136.0,PROJ_REAL_136.0_8,labor_and_equipment.3,60,76.0,1,Labor and Equipment.3,0.8471133741609321,0,0,0,0,8,10000,16.0,160000.0
PROJ_REAL_137.0,PROJ_REAL_137.0_8,labor_and_equipment.3,60,76.0,1,Labor and Equipment.3,0.8926417670210047,0,3,0,0,8,10000,16.0,160000.0
PROJ_REAL_138.0,PROJ_REAL_138.0_8,labor_and_equipment.3,60,68.0,0,Labor and Equipment.3,0.4233650368029493,0,0,0,0,8,10000,8.0,0.0
PROJ_REAL_139.0,PROJ_REAL_139.0_8,labor_and_equipment.3,60,80.0,1,Labor and Equipment.3,1.0,0,3,0,0,8,10000,20.0,200000.0
PROJ_REAL_140.0,PROJ_REAL_140.0_8,labor_and_equipment.3,60,76.0,1,Labor and Equipment.3,0.9465414992505814,0,1,0,1,8,15000,16.0,240000.0
PROJ_REAL_141.0,PROJ_REAL_141.0_8,labor_and_equipment.3,60,76.0,1,Labor and Equipment.3,0.7298950318042716,0,0,0,0,8,10000,16.0,160000.0
PROJ_REAL_142.0,PROJ_REAL_142.0_8,labor_and_equipment.3,60,76.0,1,Labor and Equipment.3,0.5922305273623609,0,1,0,1,8,10000,16.0,160000.0
PROJ_REAL_143.0,PROJ_REAL_143.0_8,labor_and_equipment.3,60,68.0,0,Labor and Equipment.3,0.3044115787479078,0,5,0,0,8,10000,8.0,0.0
PROJ_REAL_1.0,PROJ_REAL_1.0_9,labor_and_equipment.4,60,64.0,0,Labor and Equipment.4,0.29832116520788476,0,4,0,0,9,20000,4.0,0.0
PROJ_REAL_2.0,PROJ_REAL_2.0_9,labor_and_equipment.4,60,68.0,0,Labor and Equipment.4,0.26287425827224237,0,2,0,0,9,25000,8.0,0.0
PROJ_REAL_3.0,PROJ_REAL_3.0_9,labor_and_equipment.4,60,64.0,0,Labor and Equipment.4,0.15553701416618665,0,4,0,0,9,10000,4.0,0.0
PROJ_REAL_4.0,PROJ_REAL_4.0_9,labor_and_equipment.4,60,76.0,1,Labor and Equipment.4,0.6919837627555835,0,7,0,0,9,15000,16.0,240000.0
PROJ_REAL_5.0,PROJ_REAL_5.0_9,labor_and_equipment.4,60,64.0,0,Labor and Equipment.4,0.28870994797825345,0,0,0,0,9,15000,4.0,0.0
PROJ_REAL_6.0,PROJ_REAL_6.0_9,labor_and_equipment.4,60,64.0,0,Labor and Equipment.4,0.22077304318847937,0,0,0,1,9,5000,4.0,0.0
PROJ_REAL_7.0,PROJ_REAL_7.0_9,labor_and_equipment.4,60,64.0,0,Labor and Equipment.4,0.12667584278239374,0,6,0,0,9,15000,4.0,0.0
PROJ_REAL_8.0,PROJ_REAL_8.0_9,labor_and_equipment.4,60,64.0,0,Labor and Equipment.4,0.1719460998012121,0,5,0,0,9,15000,4.0,0.0
PROJ_REAL_9.0,PROJ_REAL_9.0_9,labor_and_equipment.4,60,64.0,0,Labor and Equipment.4,0.28500525075084965,0,5,0,0,9,10000,4.0,0.0
PROJ_REAL_10.0,PROJ_REAL_10.0_9,labor_and_equipment.4,60,64.0,0,Labor and Equipment.4,0.10459723351355871,0,0,0,0,9,25000,4.0,0.0
PROJ_REAL_11.0,PROJ_REAL_11.0_9,labor_and_equipment.4,60,72.0,1,Labor and Equipment.4,0.593194684185743,0,4,0,0,9,10000,12.0,120000.0
PROJ_REAL_12.0,PROJ_REAL_12.0_9,labor_and_equipment.4,60,76.0,1,Labor and Equipment.4,0.6569155016994832,0,3,0,1,9,25000,16.0,400000.0
PROJ_REAL_13.0,PROJ_REAL_13.0_9,labor_and_equipment.4,60,76.0,1,Labor and Equipment.4,0.8352125306138538,0,6,0,1,9,20000,16.0,320000.0
PROJ_REAL_14.0,PROJ_REAL_14.0_9,labor_and_equipment.4,60,76.0,1,Labor and Equipment.4,0.7917293398380102,0,6,0,1,9,5000,16.0,80000.0
PROJ_REAL_15.0,PROJ_REAL_15.0_9,labor_and_equipment.4,60,80.0,1,Labor and Equipment.4,0.9589140724983674,0,1,0,0,9,25000,20.0,500000.0
PROJ_REAL_16.0,PROJ_REAL_16.0_9,labor_and_equipment.4,60,72.0,1,Labor and Equipment.4,0.5822035148375014,0,6,0,0,9,15000,12.0,180000.0
